股票代码,股票名称,最新收盘,ret1,ret5,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,前10日区间振幅,振幅收敛比,近5日平均成交量,前10日平均成交量,成交量收敛比,近5日平均换手率,前10日平均换手率,换手率收敛比,流动性收敛证据,MA5_3日斜率,MA10_3日斜率,短期下行停止证据,整理证据可用项,整理收敛支持项,整理成熟度状态,距250日高点,250日位置,MA20距离,MA25,MA25距离,MA25_1日斜率,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,近5日低点,近10日低点,距近5日低点,距近10日低点,最近25日曾涨停,25日内涨停次数,最近涨停日期,涨停板规则,涨停核验交易日数,25日最大单日涨幅,基础整理条件,振幅收敛,成交量收敛,换手率收敛,流动性收敛,短期下行停止,整理成熟,中期趋势仍活,均线趋势辅助,稳健上沿核心区,稳健上沿宽区,适度重新加速,整理成熟贡献,振幅收敛贡献,流动性收敛贡献,短期止跌贡献,40日趋势贡献,均线趋势辅助贡献,稳健上沿贡献,重新加速辅助贡献,阶段2分,阶段2通过,阶段2风险提示,阶段2规则说明,阶段排名,本阶段入选,阶段软容量下限,阶段软容量上限,实际入选数,边界分数,决策说明
688209,英集芯科技,36.7,-0.016876506830966975,0.0699708454810497,0.09193692353466232,0.6457399103139014,0.6464782413638406,0.4738955823293174,,0.15767511177347263,-0.05509783728115347,0.2560553633217993,0.6157852338180215,25123200.8,29846715.0,0.8417409018044365,0.06047857525070033,0.06988033629199263,0.8654591328523755,True,0.07007805724197746,0.030477807705820315,True,3,3,收敛较充分,-0.05509783728115347,0.8905930470347648,0.1441932969602493,30.1148,0.2186698898880286,0.01802471806798822,0.09698724787888002,0.0687472616359408,,-0.041525202402716066,33.55,31.16,0.0938897168405366,0.1777920410783056,True,1,2026-08-28,科创板20%,17,19.98375304630382,True,True,True,True,True,True,True,True,True,False,True,False,3,1,1,1,3,1,2,0,12,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,59,True,,,119,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
000059,华锦股份,5.75,0.06481481481481466,0.05698529411764697,0.028622540250447193,0.23390557939914158,0.2637362637362637,0.505235602094241,,0.10037878787878775,-0.07999999999999996,0.155268022181146,0.6464871933621926,39229740.2,87326565.5,0.44923031125047513,0.021015161358071376,0.0578509336980059,0.3632639961832761,True,-0.009044862518089891,-0.010890567363428638,False,3,2,部分收敛/待确认,-0.07999999999999996,0.8046875,0.032779524023349715,5.410799999999999,0.06268943594292908,0.008574410975245916,0.02912305792108172,0.0576431959139001,,0.0492700729927007,5.28,5.28,0.08901515151515138,0.08901515151515138,True,3,2026-09-08,沪深主板10%,17,10.079051383399218,True,True,True,True,True,False,True,True,True,False,True,False,3,1,1,0,3,1,2,0,11,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,88,True,,,119,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
000536,华映科技,3.7,0.054131054131054235,0.08504398826979465,0.016483516483516425,0.1708860759493671,0.189710610932476,0.19741100323624616,,0.16363636363636366,-0.06565656565656564,0.17507418397626107,0.9346687211093996,73967814.0,85742271.1,0.8626761695375713,0.01783885767601155,0.03549164917002943,0.5026212670634476,True,0.014637002341920224,-0.008236296506674234,True,3,3,收敛较充分,-0.2144373673036093,0.46560846560846575,0.04166666666666674,3.4772000000000003,0.06407454273553426,0.004390525707683501,0.0076840774243751575,0.002030909451159024,,0.06936416184971095,3.3,3.3,0.12121212121212133,0.12121212121212133,True,2,2026-09-01,沪深主板10%,17,10.122699386503076,True,True,True,True,True,True,True,True,True,False,False,True,3,1,1,1,3,1,0,1,11,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,88,True,,,119,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
002094,青岛金王,5.49,0.072265625,0.06395348837209314,-0.06153846153846143,0.17558886509635974,0.26206896551724146,0.25917431192660545,,0.16563146997929604,-0.09999999999999987,0.19842829076620822,0.8347170120738782,33726131.0,56298444.4,0.5990597317463358,0.03521370342032953,0.08669144857032707,0.40619581286339873,True,-0.011201235998455017,-0.027229532163742687,False,3,2,部分收敛/待确认,-0.19026548672566368,0.5095057034220531,0.0016420361247948545,5.3104,0.033820427839710954,0.005833775286006482,0.01078323755407773,0.023487569547151033,,0.03977272727272729,4.83,4.83,0.1366459627329193,0.1366459627329193,True,1,2026-08-25,沪深主板10%,6,10.064239828693777,True,True,True,True,True,False,True,True,True,False,True,False,3,1,1,0,3,1,2,0,11,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,88,True,,,119,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
002265,建设工业,20.44,0.013386217154189417,-0.008729388942773975,-0.017307692307692246,0.13178294573643434,0.03180212014134298,0.20023487962419262,,0.08548305513404154,-0.09876543209876532,0.201271186440678,0.4247158107712379,17861789.0,31308653.9,0.5705064502948816,0.018141528514285826,0.02993588309575467,0.6060128059779386,True,-0.031246995481203688,-0.011241307040106507,False,3,2,部分收敛/待确认,-0.2192513368983957,0.44325897187196917,0.010430569973800097,19.895599999999998,0.027362833993445967,0.0006035124424148552,0.0066140460122183775,0.020335659807166673,,-0.047530288909599205,19.77,19.77,0.03388973191704614,0.03388973191704614,True,1,2026-09-02,沪深主板10%,17,10.005130836326327,True,True,True,True,True,False,True,True,True,False,True,False,3,1,1,0,3,1,2,0,11,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,88,True,,,119,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
002396,星网锐捷,37.74,-0.029820051413881665,0.08385985066053991,-0.010487676979548999,0.17643391521197027,0.20575079872204483,1.1652323580034425,,0.160069848661234,-0.10035756853396904,0.27082702211451093,0.5910409065220729,104409091.0,101109679.4,1.0326320053587272,0.14271184571541934,0.1402980801992537,1.0172045512863581,False,0.05258174121316772,0.00010885242332703271,True,3,2,部分收敛/待确认,-0.10035756853396904,0.8320702034303948,0.02910900538550698,35.6436,0.05881560785105888,0.004316660279962914,0.045352671056170246,0.10455775087581332,,-0.046969696969696995,34.36,33.01,0.09837019790454016,0.14328991214783415,True,4,2026-08-31,沪深主板10%,17,10.016583747927044,True,True,False,False,False,True,True,True,True,False,True,False,3,1,0,1,3,1,2,0,11,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,88,True,,,119,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
002564,天沃科技,4.95,0.0122699386503069,-0.025590551181102317,-0.08671586715867152,0.15654205607476634,0.16470588235294126,0.15116279069767447,,0.07547169811320763,-0.14211438474870008,0.29082774049217,0.25950653120464473,21162480.4,42276784.6,0.5005697713349752,0.024315597437501724,0.050585574281762864,0.48068244322112985,True,-0.03575638506876255,-0.0031347962382445305,False,3,2,部分收敛/待确认,-0.2465753424657534,0.38636363636363635,0.017158121853488195,4.7712,0.03747484909456733,0.0032803431743628764,0.015842432027402875,0.019345854190974343,,-0.03508771929824561,4.77,4.77,0.03773584905660399,0.03773584905660399,True,2,2026-09-07,沪深主板10%,17,10.044642857142838,True,True,True,True,True,False,True,True,True,False,True,False,3,1,1,0,3,1,2,0,11,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,88,True,,,119,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
002947,恒铭达,68.62,0.02986642653459426,0.09529130087789306,0.02801498127340829,0.26628529248938926,0.19339130434782614,-0.08372279343036448,,0.12398042414355642,-0.05325607064017657,0.2202020202020203,0.5630303665234899,7203713.2,10630133.3,0.6776691313927361,0.03461410749533585,0.05608805347553095,0.6171386837383588,True,0.04044567527532705,-0.00943571627777251,True,3,3,收敛较充分,-0.3464761904761904,0.34685816876122094,0.057498189215429596,63.3568,0.08307237739279771,0.004662019447281285,0.020511149134957662,-0.05540733104932838,,0.0688473520249222,61.3,59.4,0.11941272430668848,0.15521885521885537,True,1,2026-08-25,沪深主板10%,6,10.001845358922324,True,True,True,True,True,True,True,True,True,False,False,True,3,1,1,1,3,1,0,1,11,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,88,True,,,119,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
003040,楚天龙,17.31,0.0567765567765568,0.040264423076922906,-0.24575163398692812,0.2302771855010659,0.6485714285714284,0.6517175572519083,,0.16785482825664289,-0.25898972602739734,0.43488943488943477,0.38597127175397555,61703193.6,93304899.8,0.6613071096186955,0.10471288329665335,0.21325123218917919,0.4910306131490981,True,-0.042208559943249124,-0.0724228152799582,False,3,2,部分收敛/待确认,-0.25898972602739734,0.5544918998527245,-0.06120346015131373,17.1856,0.007238618378176964,0.013039070052580648,0.04323852507877035,0.08164950650665315,,0.04718693284936459,15.43,15.43,0.12184057031756312,0.12184057031756312,True,7,2026-09-04,沪深主板10%,17,10.021321961620465,True,True,True,True,True,False,True,True,False,False,True,True,3,1,1,0,3,0,2,1,11,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,88,True,,,119,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
300368,汇金股份,9.63,0.04220779220779236,0.10562571756601602,-0.00413650465356763,0.282290279627164,0.0893665158371042,0.1947890818858562,,0.17046818727490995,-0.09065155807365433,0.22145328719723184,0.7697704081632653,39810300.0,61496410.8,0.6473597317650285,0.06714975546300098,0.12292533988522009,0.5462645498942788,True,0.006450177935942936,-0.019440290536210103,False,3,2,部分收敛/待确认,-0.264885496183206,0.43577235772357736,0.03827493261455528,8.9544,0.07544894130260005,0.004757630161579707,-0.006577013521457786,0.005204163330664757,,0.04220779220779236,8.33,8.33,0.156062424969988,0.156062424969988,True,1,2026-08-27,创业板20%,17,19.950124688279303,True,True,True,True,True,False,True,True,False,False,True,True,3,1,1,0,3,0,2,1,11,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,88,True,,,119,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
600121,郑州煤电,5.01,0.012121212121211977,0.008048289738430636,0.014170040485829816,0.23703703703703694,0.3504043126684635,0.3726027397260274,,0.1306209850107067,-0.19840000000000002,0.32978723404255317,0.39607653519375585,150941843.2,244792114.3,0.6166123595591657,0.13042892535012854,0.20970234427925658,0.6219717085109876,True,-0.024871693643900628,-0.01385681293302543,False,3,2,部分收敛/待确认,-0.19840000000000002,0.5738831615120275,0.005115859163406622,4.7904,0.04584168336673344,0.009185135249009768,0.03421715301436823,0.04562880240019984,,-0.029069767441860517,4.67,4.67,0.07280513918629539,0.07280513918629539,True,3,2026-09-09,沪深主板10%,17,10.089686098654704,True,True,True,True,True,False,True,True,True,False,True,False,3,1,1,0,3,1,2,0,11,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,88,True,,,119,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
600330,天通股份,29.41,0.0013619339462036528,-0.02712537214687394,0.017999307718933766,0.12811660912926737,0.5005102040816325,-0.02422030524220309,,0.07465277777777772,-0.05129032258064514,0.20622568093385218,0.3619955450733749,108481591.6,94584945.4,1.1469223896174072,0.09267513397323585,0.0670096655664306,1.3830114385716723,False,0.0163777153429725,0.020315321572440537,True,3,2,部分收敛/待确认,-0.213005084292213,0.6376877560309513,0.03145933433872283,28.301199999999998,0.039178550732831274,0.0027352607709749677,0.053692465571195225,-0.022158199390830746,,-0.0494505494505495,28.8,26.3,0.021180555555555536,0.11825095057034218,True,2,2026-09-07,沪深主板10%,17,10.01523229246002,True,True,False,False,False,True,True,True,True,False,True,False,3,1,0,1,3,1,2,0,11,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,88,True,,,119,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
600722,金牛化工,16.64,0.03870162297128599,-0.029737609329445913,-0.07401224262659978,0.1571627260083448,0.6171039844509234,1.0442260442260443,,0.10461338531513965,-0.2154644035832155,0.3356423173803526,0.3116811554980146,91550187.8,152439440.7,0.6005675918227114,0.1339009435029187,0.22911111537185316,0.5844366969520185,True,-0.045799715234931315,-0.022203341829510004,False,3,2,部分收敛/待确认,-0.2154644035832155,0.6683599419448476,-0.011171856429759819,16.1676,0.029218931690541572,0.01201832795012403,0.05377712143587399,0.12752427990997917,,-0.02117647058823524,15.39,15.39,0.08122157244964257,0.08122157244964257,True,4,2026-09-08,沪深主板10%,17,10.019646365422407,True,True,True,True,True,False,True,True,False,False,True,True,3,1,1,0,3,0,2,1,11,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,88,True,,,119,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
603002,宏昌电子,19.34,0.008342022940563076,0.02817650186071252,0.18504901960784315,0.23499361430395904,0.35150244584206836,-0.2047697368421053,,0.10724006532389758,-0.04916420845624381,0.28409090909090906,0.37748502994011957,103601937.6,83258641.2,1.244338558818565,0.09835979618232932,0.06928462430511624,1.4196482577313485,False,0.05105730250903928,0.06078637265196596,True,3,2,部分收敛/待确认,-0.2954462659380692,0.5461667599328485,0.11973135710977312,17.13,0.12901342673671934,0.004103165298944944,0.05322175384679273,-0.050565887881395155,,-0.020263424518743633,18.37,15.74,0.05280348394120837,0.22871664548919957,True,1,2026-08-27,沪深主板10%,17,10.01951854261549,True,True,False,False,False,True,True,True,True,False,True,False,3,1,0,1,3,1,2,0,11,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,88,True,,,119,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
603151,邦基科技股份,18.35,0.10011990407673865,0.06253618992472498,-0.002175095160413254,0.16507936507936516,0.6026200873362448,0.6576332429990968,,0.12995729103111647,-0.10049019607843124,0.25230202578268873,0.5150861972985128,3897750.2,6288105.2,0.6198608445672951,0.02223627962807485,0.0390130650191672,0.5699700758489527,True,-0.019520547945205413,-0.007252440725244003,False,3,2,部分收敛/待确认,-0.10049019607843124,0.7920892494929009,0.06565231278492423,16.8708,0.08767811840576623,0.007428462236659827,0.0450289696867916,0.07839741077411277,,0.034968979131415834,16.39,16.39,0.11958511287370355,0.11958511287370355,True,1,2026-09-04,沪深主板10%,17,10.012135922330078,True,True,True,True,True,False,True,True,True,False,True,False,3,1,1,0,3,1,2,0,11,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,88,True,,,119,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
