股票代码,股票名称,最新收盘,ret1,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,距250日高点,250日位置,MA20距离,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,20日方向证据,MA20上方证据,短波动非极端证据,10日不过热证据,10日非急跌证据,短沿附近辅助,阶段1分,阶段1通过,阶段1风险提示,阶段1规则说明,阶段排名,本阶段入选,决策说明
301177,迪阿股份,24.83,-0.015854141894570017,0.13430790315212415,0.06841652323580028,,,,0.15864978902953594,-0.1357466063348417,-0.1357466063348417,0.43231441048034913,0.02975635044064262,,,,-0.09577567370721063,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,77,True,入选：按阶段1分排序第77名；本阶段上限150只
301183,东田微,220.88,-0.016124721603563485,0.07546986074593431,0.368101579436358,,,,0.10243454294901246,-0.17851829812555786,-0.17851829812555786,0.6467471298204298,0.03911989066847932,,,,-0.07457683928272163,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,78,True,入选：按阶段1分排序第78名；本阶段上限150只
301190,善水科技,19.59,-0.052249637155297624,0.017662337662337713,0.07637362637362632,,,,0.11456713322965272,-0.10137614678899087,-0.10137614678899087,0.534736842105263,0.0007151614221494462,,,,-0.08883720930232564,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,79,True,入选：按阶段1分排序第79名；本阶段上限150只
301282,金禄电子,36.15,-0.011755057408419867,-0.04009559214020175,0.5883128295254831,,,,0.1411909146715777,-0.13928571428571435,-0.13928571428571435,0.7276536312849161,0.1255195603779753,,,,-0.0192620727075421,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,80,True,入选：按阶段1分排序第80名；本阶段上限150只
600110,诺德股份,11.65,-0.02183039462636438,0.18034447821681887,0.24465811965811968,,,,0.16558741905642915,-0.07539682539682535,-0.07539682539682535,0.7983014861995755,0.08195960065010444,,,,-0.03158769742310885,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,83,True,入选：按阶段1分排序第83名；本阶段上限150只
600165,宁科生物,3.16,-0.018633540372670843,0.0748299319727892,0.33333333333333326,,,,0.10032362459546927,-0.12222222222222223,-0.12222222222222223,0.6666666666666667,0.10162105630120277,,,,-0.07058823529411762,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,84,True,入选：按阶段1分排序第84名；本阶段上限150只
600172,黄河旋风,14.75,0.007513661202185773,0.02288488210818307,0.31461675579322623,,,,0.1595358955765048,-0.07754846779237023,-0.07754846779237023,0.8124054462934946,0.09898297507730125,,,,-0.012056262558606812,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,85,True,入选：按阶段1分排序第85名；本阶段上限150只
600186,莲花控股,11.86,0.019776440240756532,0.021533161068044704,0.2379958246346554,,,,0.12443233424159864,-0.11360239162929753,-0.11360239162929753,0.7333333333333332,0.03734802763928968,,,,-0.024671052631578982,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,86,True,入选：按阶段1分排序第86名；本阶段上限150只
600198,大唐电信,7.75,-0.027603513174404015,0.05298913043478248,0.06896551724137923,,,,0.09234828496042206,-0.06400966183574874,-0.06400966183574874,0.6394557823129255,0.0161935356978955,,,,-0.04084158415841588,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,87,True,入选：按阶段1分排序第87名；本阶段上限150只
600368,五洲交通,4.36,-0.0113378684807256,0.10659898477157359,0.11224489795918369,,,,0.04491725768321501,-0.013574660633484115,-0.013574660633484115,0.9000000000000007,0.06419331217964386,,,,-0.013574660633484115,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,92,True,入选：按阶段1分排序第92名；本阶段上限150只
600379,宝光股份,15.14,0.04993065187239942,0.0484764542936289,0.20158730158730176,,,,0.11563636363636362,-0.05845771144278589,-0.05845771144278589,0.8297101449275366,0.04641116909147458,,,,0.017473118279569988,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,93,True,入选：按阶段1分排序第93名；本阶段上限150只
600397,江钨装备,18.33,-0.01926163723916552,0.08077830188679225,0.19413680781758957,,,,0.14444444444444438,-0.08350000000000013,-0.08350000000000013,0.7880710659898476,0.015146900008307096,,,,-0.05124223602484479,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,94,True,入选：按阶段1分排序第94名；本阶段上限150只
600487,亨通光电,66.9,-0.006534006534006487,0.13563062298421347,0.22955339092078675,,,,0.12494157968530918,-0.07353552139592834,-0.07353552139592834,0.8004509582863589,0.06401590457256479,,,,-0.0618426588136306,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,96,True,入选：按阶段1分排序第96名；本阶段上限150只
600500,中化国际,5.59,0.0,0.06883365200764802,0.12474849094567397,,,,0.10266159695817492,-0.0444444444444444,-0.0444444444444444,0.8102189781021898,0.035472816523108186,,,,-0.017574692442882345,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,97,True,入选：按阶段1分排序第97名；本阶段上限150只
600536,中国软件,34.09,-0.006122448979591688,-0.016445470282746455,0.016701461377870652,,,,0.08841843088418443,-0.08335574079053498,-0.08335574079053498,0.543446244477173,0.029505028236644026,,,,-0.02152698048220436,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,98,True,入选：按阶段1分排序第98名；本阶段上限150只
600547,山东黄金,37.89,0.027107617240444526,0.16548754229467866,0.3124350536889504,,,,0.14434523809523814,-0.014564369310793301,-0.014564369310793301,0.9515570934256053,0.1385387400652054,,,,-0.005250721974271566,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,99,True,入选：按阶段1分排序第99名；本阶段上限150只
600604,市北高新,4.8,-0.016393442622950838,0.08108108108108092,0.048034934497816595,,,,0.09978768577494687,-0.10280373831775702,-0.10280373831775702,0.5089285714285713,0.013406523804496917,,,,-0.05882352941176472,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,100,True,入选：按阶段1分排序第100名；本阶段上限150只
600617,国新能源,3.46,-0.005747126436781658,0.029761904761904878,0.01764705882352935,,,,0.06287425149700598,-0.03081232492997199,-0.03081232492997199,0.7659574468085107,0.007131421918207037,,,,-0.005747126436781658,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,101,True,入选：按阶段1分排序第101名；本阶段上限150只
600664,哈药股份,9.24,-0.026343519494204437,0.01986754966887405,0.36484490398818337,,,,0.15693430656934296,-0.028391167192428957,-0.028391167192428957,0.937354988399072,0.08654750705550307,,,,-0.027368421052631597,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,102,True,入选：按阶段1分排序第102名；本阶段上限150只
600698,湖南天雁,7.68,0.042062415196743475,0.1671732522796352,0.15488721804511263,,,,0.1195499296765119,-0.035175879396984966,-0.035175879396984966,0.8409090909090907,0.08735664731700399,,,,0.026737967914438387,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,103,True,入选：按阶段1分排序第103名；本阶段上限150只
600712,南宁百货,5.7,-0.01724137931034475,0.07954545454545459,0.005291005291005346,,,,0.0893854748603351,-0.027303754266211677,-0.060955518945634335,0.725925925925926,0.040905770635500494,,,,0.0,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,104,True,入选：按阶段1分排序第104名；本阶段上限150只
600737,中粮糖业,15.05,-0.009216589861751112,0.00803750837240469,0.1603700848111025,,,,0.12627986348122863,-0.08787878787878789,-0.08787878787878789,0.6966527196652721,0.049146043917741356,,,,-0.06113537117903933,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,105,True,入选：按阶段1分排序第105名；本阶段上限150只
600746,江苏索普,7.33,-0.013458950201884257,0.1156773211567732,0.1156773211567732,,,,0.12352941176470586,-0.04057591623036649,-0.04057591623036649,0.7753623188405799,0.07905196525835412,,,,0.012430939226519389,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,106,True,入选：按阶段1分排序第106名；本阶段上限150只
600801,华新水泥,24.06,0.03040685224839379,0.056189640035118504,0.1211556383970176,,,,0.06628870475359788,-0.019959266802444087,-0.019959266802444087,0.8787128712871282,0.03306139974237876,,,,-0.011097410604192337,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,107,True,入选：按阶段1分排序第107名；本阶段上限150只
600857,宁波中百,19.77,-0.047687861271676346,0.002535496957403627,0.15075669383003487,,,,0.09128205128205134,-0.07313642756680727,-0.07313642756680727,0.7805907172995782,0.002535496957403627,,,,-0.04538870111057469,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,108,True,入选：按阶段1分排序第108名；本阶段上限150只
600969,郴电国际,9.73,-0.05442176870748283,0.1353558926487748,0.1822600243013366,,,,0.1465517241379312,-0.08552631578947367,-0.08552631578947367,0.6553030303030303,0.07722114586216455,,,,-0.0742150333016175,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,109,True,入选：按阶段1分排序第109名；本阶段上限150只
600988,赤峰黄金,45.77,-0.004999999999999893,0.07139513108614248,0.12071498530852098,,,,0.13414354505847287,-0.11963839199846127,-0.11963839199846127,0.5880794701986756,0.03172724711186259,,,,-0.071602434077079,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,110,True,入选：按阶段1分排序第110名；本阶段上限150只
601002,晋亿实业,5.53,-0.003603603603603567,0.059386973180076685,0.03171641791044766,,,,0.08429118773946367,-0.0229681978798586,-0.0229681978798586,0.8555555555555557,0.03335513407455859,,,,-0.019503546099290725,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,111,True,入选：按阶段1分排序第111名；本阶段上限150只
601011,宝泰隆,2.99,-0.03858520900321538,-0.016447368421052544,0.15000000000000013,,,,0.1379310344827586,-0.10479041916167653,-0.10479041916167653,0.5783132530120486,0.0403618649965205,,,,-0.05678233438485791,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,112,True,入选：按阶段1分排序第112名；本阶段上限150只
601015,陕西黑猫,3.71,-0.04381443298969068,0.0,0.11077844311377238,,,,0.13445378151260504,-0.08395061728395059,-0.08395061728395059,0.6136363636363638,0.03747203579418357,,,,-0.055979643765903364,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,113,True,入选：按阶段1分排序第113名；本阶段上限150只
601118,海南橡胶,6.5,-0.007633587786259555,0.15248226950354615,0.2241054613935971,,,,0.11290322580645164,-0.05797101449275366,-0.05797101449275366,0.8076923076923075,0.0957518543492919,,,,-0.04692082111436957,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,114,True,入选：按阶段1分排序第114名；本阶段上限150只
601208,东材科技,47.74,-0.011184755592377749,0.059476253883710584,0.21383168065090263,,,,0.17142857142857149,-0.09737190395159767,-0.09737190395159767,0.7504844961240311,0.015075163190236385,,,,-0.08823529411764697,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,115,True,入选：按阶段1分排序第115名；本阶段上限150只
601579,会稽山,20.9,0.009661835748792313,0.13156469951272332,0.342324983943481,,,,0.15937500000000013,-0.06109613656783486,-0.06109613656783486,0.8224543080939944,0.13797234019383642,,,,-0.004287756074321081,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,116,True,入选：按阶段1分排序第116名；本阶段上限150只
601609,金田股份,13.46,0.0,0.039382239382239614,0.29174664107485615,,,,0.1035031847133757,-0.028860028860028808,-0.028860028860028808,0.9056603773584909,0.11313264968574277,,,,-0.01319648093841641,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,117,True,入选：按阶段1分排序第117名；本阶段上限150只
601869,长飞光纤,407.8,0.019423543234257545,0.18216604823747695,0.30646504773499084,,,,0.1417223650385604,-0.08180037376443827,-0.08180037376443827,0.8075639599555062,0.09542235408359123,,,,-0.04456211049154202,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,118,True,入选：按阶段1分排序第118名；本阶段上限150只
601886,江河集团,13.03,-0.03552923760177651,0.024371069182389737,0.5548926014319806,,,,0.10850897736143628,-0.0823943661971831,-0.0823943661971831,0.8043478260869565,0.0891461528816817,,,,-0.06928571428571428,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,119,True,入选：按阶段1分排序第119名；本阶段上限150只
603009,北特科技,46.19,-0.014928556195350828,0.06797687861271662,0.14190358467243502,,,,0.08990286875988246,-0.07620000000000005,-0.07620000000000005,0.7459999999999999,0.018859600749972394,,,,-0.04269430051813472,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,120,True,入选：按阶段1分排序第120名；本阶段上限150只
603038,华立股份,17.49,-0.0005714285714286671,0.07300613496932495,0.2984409799554564,,,,0.10897049969897667,-0.050488599348534335,-0.050488599348534335,0.8669527896995703,0.07096932214806184,,,,-0.028333333333333433,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,121,True,入选：按阶段1分排序第121名；本阶段上限150只
603052,可川科技,57.51,-0.014395886889460252,0.05970149253731338,0.11066048667439166,,,,0.08654867256637169,-0.06624452021432059,-0.06624452021432059,0.7693612210288296,0.00686298539864838,,,,-0.05020644095788607,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,122,True,入选：按阶段1分排序第122名；本阶段上限150只
603082,北自科技,44.82,-0.017105263157894735,0.12896725440806045,0.2179347826086957,,,,0.1786160379715213,-0.050021195421788844,-0.050021195421788844,0.8,0.07388017682364367,,,,0.0,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,123,True,入选：按阶段1分排序第123名；本阶段上限150只
